order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00517,517,285,CUST_0285,2023-01-09,2023-11-06T07:41:00.000Z,PROD_073,1,7,2,154.34,95.37,790.21,165.56,0.00,29.48,0.00,delivered,pending,credit_card,7339 Oak Ave,,TRK601187
ORD_00518,518,363,CUST_0363,2023-06-12,2023-12-23T01:49:00.000Z,PROD_027,23,5,5,233.27,387.71,378.28,648.40,7.71,27.25,9.35,processing,processing,paypal,7832 Pine Rd,,TRK656726
ORD_00519,519,440,CUST_0440,4/21/2023,2023-10-15T05:39:00.000Z,PROD_163,77,7,1,201.88,185.65,279.78,242.34,15.19,50.36,8.84,,returned,debit_card,3105 Oak Ave,Special delivery instructions,TRK298296
ORD_00520,520,498,CUST_0498,2/24/2023,2023-01-07T05:38:00.000Z,PROD_157,11,9,5,426.48,59.21,270.82,738.90,0.00,42.91,0.00,processing,CANCELLED,cash,8647 Oak Ave,,TRK266120
ORD_00521,521,213,CUST_0213,2023-03-03,,PROD_043,131,2,5,64.00,192.77,56.00,775.39,0.00,27.48,0.00,CANCELLED,,cash,5077 Main St,,TRK151772
ORD_00522,522,218,CUST_0218,2023-01-18,2023-01-23T12:57:00.000Z,PROD_149,190,5,3,407.09,170.30,925.91,271.06,19.09,51.93,0.00,pending,,paypal,9970 Oak Ave,,TRK445524
ORD_00523,523,112,CUST_0112,4/9/2023,2023-03-19T02:40:00.000Z,PROD_130,23,10,4,90.37,125.91,535.38,227.29,0.00,24.99,0.00,delivered,processing,cash,7149 Oak Ave,,TRK686462
ORD_00524,524,464,CUST_0464,10/23/2023,2023-11-15T19:52:00.000Z,PROD_098,59,3,3,256.09,34.29,600.27,247.81,16.08,44.94,17.44,,SHIPPED,cash,5044 Pine Rd,Special delivery instructions,
ORD_00525,525,98,CUST_0098,8/26/2023,2023-06-22T07:51:00.000Z,PROD_155,168,6,3,342.97,237.00,326.79,815.27,6.06,37.39,0.00,CANCELLED,delivered,paypal,7451 Main St,Special delivery instructions,
ORD_00526,526,220,CUST_0220,12/22/2023,2023-04-06T18:45:00.000Z,PROD_182,72,6,1,359.56,400.64,259.41,511.32,16.20,38.48,30.80,CANCELLED,processing,credit_card,3412 Main St,,TRK323672
ORD_00527,527,94,CUST_0094,,2023-03-20T06:40:00.000Z,PROD_116,24,3,5,60.71,30.15,747.69,160.87,19.23,29.88,0.00,CANCELLED,returned,debit_card,828 Pine Rd,,TRK112332
ORD_00528,528,139,CUST_0139,3/7/2023,,PROD_190,148,4,3,138.06,54.51,450.82,503.84,10.87,5.97,0.00,SHIPPED,SHIPPED,credit_card,4819 Pine Rd,,TRK994318
ORD_00529,529,419,CUST_0419,2023-08-20,,PROD_154,192,4,4,341.31,289.09,118.55,386.90,24.11,10.04,45.07,SHIPPED,CANCELLED,paypal,6275 Oak Ave,,TRK232173
ORD_00530,530,451,CUST_0451,6/7/2023,2023-01-16T13:01:00.000Z,PROD_165,81,9,4,384.50,308.02,859.06,383.72,0.00,9.08,44.08,,,debit_card,7879 Pine Rd,,
ORD_00531,531,73,CUST_0073,7/27/2023,,PROD_122,194,5,4,206.58,79.93,655.17,715.66,0.00,20.58,0.00,SHIPPED,delivered,cash,6213 Main St,,TRK767783
ORD_00532,532,331,CUST_0331,2023-11-21,2023-02-01T17:38:00.000Z,PROD_095,197,8,3,423.27,52.12,649.73,613.63,11.76,14.65,13.62,pending,processing,bank_transfer,6005 Main St,Special delivery instructions,
ORD_00533,533,94,CUST_0094,8/15/2023,2023-04-18T16:18:00.000Z,PROD_182,143,7,5,392.85,100.35,220.40,426.01,6.60,47.08,38.60,pending,CANCELLED,cash,3081 Main St,,
ORD_00534,534,402,CUST_0402,8/19/2023,,PROD_075,64,10,4,120.30,413.30,784.09,497.33,0.00,26.90,0.00,delivered,pending,bank_transfer,1296 Pine Rd,,
ORD_00535,535,40,CUST_0040,5/13/2023,,PROD_087,56,5,2,332.88,191.52,133.54,750.86,0.00,4.06,23.57,CANCELLED,returned,paypal,9828 Oak Ave,,TRK729295
ORD_00536,536,325,CUST_0325,5/15/2023,2023-06-13T23:06:00.000Z,PROD_124,53,7,1,217.04,115.46,834.31,797.07,0.00,27.49,0.00,SHIPPED,processing,cash,4755 Pine Rd,,TRK472171
ORD_00537,537,92,CUST_0092,6/15/2023,2023-11-11T00:02:00.000Z,PROD_012,199,3,5,504.09,89.42,788.34,335.45,18.03,8.06,0.00,processing,,cash,1096 Pine Rd,,
ORD_00538,538,236,CUST_0236,12/16/2023,2023-10-21T09:09:00.000Z,PROD_200,136,4,3,348.84,338.53,323.15,817.38,0.00,30.88,43.91,,CANCELLED,cash,5643 Main St,,TRK715150
ORD_00539,539,257,CUST_0257,9/24/2023,2023-12-21T17:51:00.000Z,PROD_174,197,6,3,36.93,108.26,537.00,520.14,15.77,35.03,0.00,delivered,processing,credit_card,5198 Pine Rd,,
ORD_00540,540,431,CUST_0431,2023-07-21,2023-09-22T01:34:00.000Z,PROD_065,172,9,4,220.10,281.30,289.94,332.62,11.39,41.78,0.00,processing,delivered,debit_card,7873 Main St,,TRK762985
ORD_00541,541,357,CUST_0357,,2023-10-03T13:00:00.000Z,PROD_031,189,7,4,166.15,96.77,731.13,713.28,22.35,51.82,25.80,,delivered,cash,8924 Main St,,TRK315575
ORD_00542,542,70,CUST_0070,2023-10-26,,PROD_021,87,8,4,124.77,140.03,821.23,615.52,16.57,25.25,14.89,delivered,,bank_transfer,8812 Pine Rd,Special delivery instructions,TRK768055
ORD_00543,543,212,CUST_0212,9/28/2023,,PROD_045,73,10,2,334.58,235.14,762.52,620.14,11.15,46.65,19.69,SHIPPED,delivered,bank_transfer,8028 Oak Ave,,TRK710875
ORD_00544,544,413,CUST_0413,2023-09-19,,PROD_153,58,1,3,79.81,240.33,310.54,678.47,18.82,4.24,42.53,CANCELLED,pending,debit_card,9028 Main St,,TRK880937
ORD_00545,545,126,CUST_0126,10/21/2023,,PROD_163,9,10,3,137.17,317.00,513.91,76.53,0.00,12.83,31.90,CANCELLED,processing,credit_card,1031 Main St,,TRK629605
ORD_00546,546,199,CUST_0199,8/16/2023,2023-03-27T07:22:00.000Z,PROD_137,200,6,2,381.41,77.13,448.44,770.06,20.18,41.96,0.00,,SHIPPED,debit_card,2901 Main St,,
ORD_00547,547,12,CUST_0012,11/20/2023,2023-11-24T21:20:00.000Z,PROD_069,139,6,1,504.85,354.06,240.51,557.17,0.00,44.87,8.70,CANCELLED,processing,cash,9088 Pine Rd,,TRK660618
ORD_00548,548,247,CUST_0247,4/17/2023,,PROD_025,107,10,1,181.30,276.04,219.45,123.42,6.10,45.35,0.00,returned,CANCELLED,paypal,2614 Oak Ave,,
ORD_00549,549,312,CUST_0312,,2023-01-18T04:18:00.000Z,PROD_177,96,2,2,446.48,380.62,914.93,647.79,22.28,10.76,41.91,SHIPPED,SHIPPED,paypal,7991 Main St,,TRK765046
ORD_00550,550,185,CUST_0185,3/27/2023,2023-04-10T09:13:00.000Z,PROD_013,22,5,4,479.41,264.49,153.01,108.29,9.04,4.33,0.00,processing,processing,cash,17 Main St,Special delivery instructions,
ORD_00551,551,257,CUST_0257,2023-03-22,,PROD_148,18,7,5,220.75,104.81,474.56,164.31,13.98,18.05,0.00,SHIPPED,SHIPPED,credit_card,797 Pine Rd,,
ORD_00552,552,349,CUST_0349,4/2/2023,2023-01-15T04:50:00.000Z,PROD_183,85,7,4,444.86,371.69,785.61,51.50,7.74,12.00,0.00,processing,,cash,6115 Main St,Special delivery instructions,TRK672174
ORD_00553,553,155,CUST_0155,2/21/2023,2023-08-26T09:16:00.000Z,PROD_066,33,4,4,294.89,282.36,747.14,688.12,6.46,27.85,0.00,,processing,cash,287 Main St,,
ORD_00554,554,389,CUST_0389,1/26/2023,2023-12-04T03:01:00.000Z,PROD_149,160,5,5,480.15,316.74,794.66,116.52,24.86,16.04,0.00,pending,processing,cash,2279 Pine Rd,,
ORD_00555,555,428,CUST_0428,2023-05-22,2023-03-21T12:06:00.000Z,PROD_020,129,1,1,200.94,228.07,952.20,320.60,18.37,36.74,0.00,processing,pending,credit_card,3584 Main St,,TRK300780
ORD_00556,556,139,CUST_0139,11/15/2023,2023-05-25T00:29:00.000Z,PROD_127,5,4,4,506.16,59.90,743.58,736.14,14.27,4.37,4.53,CANCELLED,,cash,1801 Main St,Special delivery instructions,TRK123659
ORD_00557,557,192,CUST_0192,,2023-11-07T05:38:00.000Z,PROD_133,75,2,4,103.73,231.11,134.46,404.61,16.04,15.77,49.46,processing,returned,debit_card,4993 Pine Rd,Special delivery instructions,TRK348598
ORD_00558,558,499,CUST_0499,9/4/2023,2023-12-03T22:08:00.000Z,PROD_094,160,6,3,86.06,131.54,222.44,804.21,18.24,43.68,0.00,,SHIPPED,credit_card,8791 Main St,,TRK430933
ORD_00559,559,194,CUST_0194,3/19/2023,,PROD_182,32,9,5,60.60,259.93,564.63,452.22,7.56,14.58,0.00,returned,pending,paypal,9016 Main St,,
ORD_00560,560,42,CUST_0042,2/2/2023,2023-09-16T07:25:00.000Z,PROD_056,18,1,5,482.73,390.73,1029.29,90.95,7.47,50.13,0.00,CANCELLED,delivered,debit_card,5121 Pine Rd,,TRK721129
ORD_00561,561,460,CUST_0460,2023-04-21,,PROD_030,80,1,1,419.40,201.93,996.25,782.75,0.00,27.30,20.76,returned,,credit_card,5716 Oak Ave,,TRK562080
ORD_00562,562,326,CUST_0326,2023-04-21,,PROD_090,47,3,1,93.95,24.00,693.97,230.64,24.30,13.09,0.00,returned,delivered,bank_transfer,8829 Pine Rd,,TRK437664
ORD_00563,563,234,CUST_0234,6/13/2023,2023-06-01T19:31:00.000Z,PROD_027,188,10,4,506.54,286.16,402.99,92.09,9.32,50.80,0.00,processing,delivered,credit_card,5810 Oak Ave,,TRK701912
ORD_00564,564,281,CUST_0281,2023-04-26,2023-05-13T11:27:00.000Z,PROD_166,49,10,1,153.72,166.25,57.59,639.80,10.26,15.33,0.00,processing,SHIPPED,cash,9979 Main St,,TRK446083
ORD_00565,565,3,CUST_0003,,2023-05-06T10:56:00.000Z,PROD_137,80,2,4,19.74,281.22,978.77,552.75,0.00,41.85,0.00,SHIPPED,CANCELLED,debit_card,4550 Pine Rd,,TRK217398
ORD_00566,566,64,CUST_0064,2023-01-20,2023-11-09T07:16:00.000Z,PROD_067,96,10,4,349.69,51.16,831.21,253.84,18.33,23.40,0.00,CANCELLED,returned,bank_transfer,1030 Main St,,TRK795030
ORD_00567,567,360,CUST_0360,,2023-07-31T22:50:00.000Z,PROD_073,107,8,2,488.49,163.55,748.13,312.12,9.17,23.29,0.00,pending,delivered,paypal,3662 Oak Ave,Special delivery instructions,TRK566004
ORD_00568,568,60,CUST_0060,,2023-03-17T05:28:00.000Z,PROD_164,155,3,5,63.37,248.98,715.38,723.70,20.59,3.12,5.04,delivered,CANCELLED,bank_transfer,2546 Pine Rd,,
ORD_00569,569,474,CUST_0474,1/18/2023,2023-05-07T19:00:00.000Z,PROD_151,81,5,4,115.95,65.57,504.63,389.88,16.70,7.20,0.00,processing,returned,bank_transfer,7117 Oak Ave,,
ORD_00570,570,206,CUST_0206,2023-08-10,,PROD_010,93,10,2,168.99,75.76,536.75,670.08,17.27,15.95,0.00,pending,delivered,cash,586 Main St,Special delivery instructions,
ORD_00571,571,186,CUST_0186,6/23/2023,2023-11-14T06:26:00.000Z,PROD_091,65,10,5,269.10,394.45,623.40,611.71,10.88,35.53,0.00,CANCELLED,returned,credit_card,5052 Main St,,TRK716380
ORD_00572,572,117,CUST_0117,8/1/2023,2023-03-18T12:03:00.000Z,PROD_181,79,4,2,256.38,402.73,257.01,614.62,14.42,7.97,0.00,SHIPPED,,credit_card,9374 Main St,,TRK470020
ORD_00573,573,433,CUST_0433,2023-01-25,2023-12-04T00:24:00.000Z,PROD_074,133,3,3,138.78,64.69,895.39,101.30,8.81,40.08,0.00,,delivered,debit_card,2666 Main St,,TRK836853
ORD_00574,574,442,CUST_0442,4/27/2023,2023-11-12T06:31:00.000Z,PROD_143,1,7,5,143.49,73.53,230.75,528.13,0.00,17.25,5.28,,delivered,cash,6467 Main St,,TRK835669
ORD_00575,575,287,CUST_0287,6/18/2023,2023-08-05T12:41:00.000Z,PROD_051,53,4,5,422.22,162.51,361.88,797.77,7.48,25.45,34.14,,SHIPPED,bank_transfer,9799 Oak Ave,,
ORD_00576,576,260,CUST_0260,,2023-03-22T00:01:00.000Z,PROD_024,124,4,5,494.32,358.18,646.30,639.99,17.56,24.92,0.00,SHIPPED,processing,bank_transfer,1257 Main St,,
ORD_00577,577,271,CUST_0271,6/8/2023,2023-02-19T19:17:00.000Z,PROD_070,19,4,2,205.71,36.47,321.48,628.02,11.48,41.11,0.00,,returned,bank_transfer,7303 Pine Rd,Special delivery instructions,TRK683474
ORD_00578,578,212,CUST_0212,2023-07-08,,PROD_120,128,6,5,477.91,135.95,903.30,522.85,0.00,52.00,0.00,CANCELLED,returned,debit_card,1998 Oak Ave,,TRK553526
ORD_00579,579,342,CUST_0342,2023-01-24,2023-02-02T09:43:00.000Z,PROD_199,59,5,5,402.55,165.27,380.73,417.69,0.00,45.98,33.15,CANCELLED,,debit_card,1979 Oak Ave,,TRK822821
ORD_00580,580,363,CUST_0363,4/18/2023,,PROD_015,134,4,4,242.54,249.18,431.99,692.30,13.31,34.04,0.00,delivered,pending,debit_card,123 Main St,,TRK865916
ORD_00581,581,464,CUST_0464,1/22/2023,2023-08-01T00:56:00.000Z,PROD_027,76,9,2,308.41,53.02,519.12,240.73,0.00,36.26,0.00,processing,processing,cash,5375 Main St,,TRK793482
ORD_00582,582,293,CUST_0293,2023-05-23,2023-10-10T22:54:00.000Z,PROD_021,1,8,2,447.37,288.88,517.09,179.94,20.68,29.35,0.00,pending,pending,bank_transfer,173 Pine Rd,,
ORD_00583,583,42,CUST_0042,9/20/2023,2023-10-15T22:07:00.000Z,PROD_155,134,3,3,47.99,40.48,334.28,223.98,18.86,25.20,0.00,delivered,CANCELLED,paypal,1517 Pine Rd,,TRK189919
ORD_00584,584,16,CUST_0016,,2023-01-18T19:45:00.000Z,PROD_042,113,8,2,386.83,348.88,203.18,214.21,5.97,32.19,10.26,,pending,bank_transfer,5385 Oak Ave,Special delivery instructions,TRK173249
ORD_00585,585,82,CUST_0082,12/27/2023,,PROD_157,103,8,1,341.06,234.20,819.07,466.25,6.07,20.71,0.00,delivered,processing,paypal,27 Pine Rd,,TRK915428
ORD_00586,586,439,CUST_0439,4/4/2023,2023-11-03T08:44:00.000Z,PROD_114,83,5,4,318.27,55.97,525.19,192.26,18.51,5.99,0.00,CANCELLED,CANCELLED,paypal,376 Oak Ave,,TRK467804
ORD_00587,587,393,CUST_0393,2023-04-26,2023-01-21T05:36:00.000Z,PROD_159,83,1,5,98.91,187.62,645.26,359.86,0.00,26.91,19.51,CANCELLED,pending,paypal,3075 Pine Rd,,TRK658185
ORD_00588,588,17,CUST_0017,6/27/2023,,PROD_001,121,4,2,406.48,22.73,616.83,248.02,22.57,48.97,0.00,SHIPPED,CANCELLED,debit_card,9325 Pine Rd,,TRK569297
ORD_00589,589,53,CUST_0053,2023-08-24,2023-03-17T11:58:00.000Z,PROD_093,181,7,5,224.23,149.34,1002.38,171.73,14.61,32.91,20.31,returned,CANCELLED,debit_card,5655 Oak Ave,Special delivery instructions,
ORD_00590,590,220,CUST_0220,2023-09-25,2023-02-10T13:01:00.000Z,PROD_089,1,6,1,277.41,242.02,180.99,233.14,15.70,44.20,0.00,returned,delivered,paypal,3361 Main St,,
ORD_00591,591,76,CUST_0076,4/3/2023,2023-02-22T10:37:00.000Z,PROD_137,199,9,3,493.57,411.94,353.65,113.59,14.72,8.38,24.87,pending,pending,debit_card,7703 Oak Ave,,
ORD_00592,592,20,CUST_0020,,2023-10-08T08:10:00.000Z,PROD_126,37,1,4,257.04,291.20,929.95,424.84,0.00,44.22,20.08,delivered,SHIPPED,cash,8250 Main St,,
ORD_00593,593,434,CUST_0434,2023-07-10,,PROD_046,74,6,5,190.35,235.72,975.06,454.49,13.16,23.01,0.00,SHIPPED,CANCELLED,credit_card,9129 Oak Ave,,
ORD_00594,594,10,CUST_0010,2023-12-13,,PROD_070,150,3,5,92.92,289.26,732.83,768.48,18.86,18.78,0.00,delivered,processing,debit_card,5023 Pine Rd,Special delivery instructions,TRK943087
ORD_00595,595,313,CUST_0313,2023-09-13,2023-04-04T17:35:00.000Z,PROD_099,135,5,5,502.80,141.82,420.26,756.12,22.55,40.69,0.00,pending,processing,cash,5789 Main St,Special delivery instructions,TRK176145
ORD_00596,596,436,CUST_0436,4/13/2023,2023-10-14T18:22:00.000Z,PROD_153,177,1,2,320.22,157.95,506.43,224.57,0.00,10.32,0.00,processing,returned,paypal,2184 Oak Ave,,TRK804798
ORD_00597,597,302,CUST_0302,7/25/2023,2023-05-04T10:19:00.000Z,PROD_143,26,6,4,304.77,357.47,440.51,827.21,0.00,24.65,0.00,SHIPPED,CANCELLED,debit_card,3800 Oak Ave,,TRK815520
ORD_00598,598,357,CUST_0357,5/11/2023,2023-01-09T21:07:00.000Z,PROD_074,174,7,5,384.81,377.50,462.08,243.91,8.48,20.46,0.00,pending,processing,debit_card,9596 Main St,Special delivery instructions,
ORD_00599,599,206,CUST_0206,9/18/2023,2023-06-22T10:51:00.000Z,PROD_186,154,5,4,92.36,293.65,889.96,58.10,21.34,49.10,0.00,returned,SHIPPED,bank_transfer,8201 Main St,,
ORD_00600,600,349,CUST_0349,6/8/2023,2023-11-07T20:40:00.000Z,PROD_011,112,2,5,416.60,221.52,219.82,55.39,20.80,12.66,47.00,pending,pending,debit_card,4344 Oak Ave,Special delivery instructions,TRK962516
ORD_00601,601,309,CUST_0309,1/14/2023,2023-11-01T07:50:00.000Z,PROD_116,30,10,5,421.12,199.79,439.70,51.59,0.00,47.98,0.00,delivered,returned,cash,4175 Main St,,TRK104846
ORD_00602,602,498,CUST_0498,1/6/2023,,PROD_093,186,8,2,428.03,193.09,161.22,733.59,0.00,49.41,0.00,returned,delivered,cash,5710 Oak Ave,,TRK630207
ORD_00603,603,159,CUST_0159,5/11/2023,2023-11-08T03:02:00.000Z,PROD_048,112,7,1,67.12,163.46,801.56,574.90,14.98,44.75,0.00,delivered,processing,debit_card,3250 Pine Rd,,
ORD_00604,604,151,CUST_0151,2/8/2023,,PROD_153,162,9,3,422.61,290.76,288.19,43.92,7.61,13.01,0.00,,pending,credit_card,2677 Main St,Special delivery instructions,TRK313594
ORD_00605,605,229,CUST_0229,,2023-07-09T17:26:00.000Z,PROD_118,156,10,4,167.81,372.81,70.44,264.98,0.00,40.93,10.25,returned,pending,credit_card,2851 Oak Ave,,TRK201153
ORD_00606,606,204,CUST_0204,,2023-10-07T04:43:00.000Z,PROD_085,149,4,2,244.79,177.33,561.86,548.64,7.71,45.19,0.00,pending,processing,paypal,8633 Oak Ave,,
ORD_00607,607,448,CUST_0448,8/27/2023,,PROD_167,46,2,5,296.14,227.14,930.23,190.44,16.15,31.75,0.00,returned,returned,bank_transfer,3052 Pine Rd,,TRK123647
ORD_00608,608,380,CUST_0380,2023-05-31,2023-03-02T03:11:00.000Z,PROD_062,67,7,2,173.20,167.11,224.36,46.99,7.29,37.93,0.00,SHIPPED,pending,credit_card,5548 Oak Ave,Special delivery instructions,TRK278274
ORD_00609,609,136,CUST_0136,,2023-11-02T08:01:00.000Z,PROD_012,155,5,4,34.98,325.52,444.53,702.15,18.79,15.22,0.00,SHIPPED,SHIPPED,debit_card,6817 Pine Rd,,TRK509067
ORD_00610,610,319,CUST_0319,2023-03-26,2023-02-21T22:13:00.000Z,PROD_055,121,9,2,36.43,85.62,932.66,800.35,19.77,22.87,0.00,pending,CANCELLED,cash,9176 Oak Ave,,
ORD_00611,611,27,CUST_0027,,2023-12-26T16:03:00.000Z,PROD_171,139,1,2,427.89,99.04,1038.93,299.17,16.58,11.25,0.00,pending,pending,bank_transfer,3810 Oak Ave,,
ORD_00612,612,386,CUST_0386,2023-12-08,2023-04-28T03:11:00.000Z,PROD_078,108,3,1,128.97,216.78,208.52,563.10,23.43,25.45,0.00,processing,delivered,credit_card,552 Pine Rd,,
ORD_00613,613,299,CUST_0299,3/20/2023,2023-05-05T13:20:00.000Z,PROD_019,31,5,2,495.55,346.25,541.11,564.75,0.00,2.84,0.00,CANCELLED,returned,paypal,5568 Oak Ave,,TRK192378
ORD_00614,614,205,CUST_0205,8/25/2023,2023-12-04T18:15:00.000Z,PROD_110,97,8,5,226.45,321.77,771.51,59.48,12.33,13.02,2.46,processing,SHIPPED,debit_card,7500 Main St,,TRK967656
ORD_00615,615,219,CUST_0219,2023-06-14,2023-06-04T04:07:00.000Z,PROD_046,115,1,3,503.10,184.60,70.73,225.93,0.00,8.22,0.00,delivered,SHIPPED,paypal,3376 Oak Ave,,TRK306066
ORD_00616,616,252,CUST_0252,2023-05-27,2023-03-24T15:56:00.000Z,PROD_061,45,8,3,245.12,110.31,820.51,776.99,15.23,9.62,21.70,SHIPPED,delivered,paypal,1934 Oak Ave,,TRK995729
ORD_00617,617,365,CUST_0365,3/6/2023,,PROD_083,198,5,3,292.54,360.49,199.54,600.12,8.13,17.67,0.00,processing,CANCELLED,credit_card,1341 Oak Ave,,
ORD_00618,618,362,CUST_0362,2023-03-11,2023-04-09T00:20:00.000Z,PROD_129,60,4,2,319.51,131.01,961.97,836.18,0.00,51.59,47.14,processing,returned,debit_card,8006 Pine Rd,,TRK301954
ORD_00619,619,498,CUST_0498,6/25/2023,,PROD_003,114,3,4,275.39,295.30,1014.25,751.47,23.55,21.92,0.00,processing,CANCELLED,cash,2081 Main St,,TRK254867
ORD_00620,620,69,CUST_0069,2023-02-20,2023-02-24T17:31:00.000Z,PROD_004,121,7,3,209.73,323.80,292.46,67.56,5.31,6.53,0.00,,,credit_card,903 Oak Ave,,
ORD_00621,621,105,CUST_0105,2023-12-26,2023-09-23T14:05:00.000Z,PROD_074,16,8,3,336.37,409.36,1034.16,306.37,0.00,25.78,0.00,pending,,bank_transfer,8414 Oak Ave,,TRK965370
ORD_00622,622,471,CUST_0471,3/22/2023,2023-04-22T12:28:00.000Z,PROD_110,8,1,4,118.22,171.45,505.41,764.03,0.00,20.21,0.00,CANCELLED,returned,paypal,5140 Pine Rd,,TRK272798
ORD_00623,623,476,CUST_0476,7/13/2023,2023-08-25T05:02:00.000Z,PROD_161,7,10,3,171.97,147.63,100.80,209.63,0.00,44.56,0.00,processing,pending,debit_card,5185 Pine Rd,,TRK607042
ORD_00624,624,57,CUST_0057,2023-01-25,,PROD_125,9,8,2,213.06,383.40,593.02,429.03,6.17,5.00,0.00,returned,processing,credit_card,2046 Oak Ave,Special delivery instructions,TRK673630
ORD_00625,625,40,CUST_0040,2023-04-07,2023-01-19T02:39:00.000Z,PROD_010,99,7,5,159.30,213.63,846.06,579.96,5.85,4.07,0.00,SHIPPED,CANCELLED,paypal,4152 Oak Ave,Special delivery instructions,TRK696726
ORD_00626,626,183,CUST_0183,10/14/2023,2023-03-15T08:04:00.000Z,PROD_128,129,1,3,241.53,231.25,117.90,821.03,7.69,30.37,0.00,returned,,credit_card,9176 Main St,,
ORD_00627,627,293,CUST_0293,11/26/2023,2023-05-12T00:19:00.000Z,PROD_024,74,1,3,331.63,381.16,152.05,415.97,0.00,10.32,0.00,returned,SHIPPED,bank_transfer,2664 Oak Ave,,TRK192188
ORD_00628,628,346,CUST_0346,5/25/2023,2023-09-16T23:05:00.000Z,PROD_072,58,10,5,242.63,141.79,909.19,834.65,0.00,22.57,0.00,pending,returned,paypal,7559 Pine Rd,Special delivery instructions,TRK922617
ORD_00629,629,319,CUST_0319,9/28/2023,2023-11-03T07:08:00.000Z,PROD_183,71,3,5,91.98,142.04,987.72,447.95,6.10,43.07,0.00,pending,returned,credit_card,5235 Oak Ave,,TRK339898
ORD_00630,630,22,CUST_0022,2023-06-22,2023-02-08T14:26:00.000Z,PROD_028,87,6,1,10.10,57.40,854.04,331.69,5.98,42.37,0.00,pending,delivered,paypal,571 Oak Ave,,
ORD_00631,631,445,CUST_0445,2/23/2023,2023-03-10T21:42:00.000Z,PROD_188,188,3,3,286.17,199.72,152.49,620.73,15.93,49.31,30.26,SHIPPED,,paypal,2254 Pine Rd,,
ORD_00632,632,97,CUST_0097,2023-12-10,2023-05-17T20:59:00.000Z,PROD_124,146,1,1,448.66,72.28,280.41,49.16,0.00,38.23,0.00,pending,processing,bank_transfer,2421 Pine Rd,Special delivery instructions,TRK590461
ORD_00633,633,92,CUST_0092,,,PROD_128,192,1,2,392.07,277.16,684.97,585.26,0.00,22.16,13.75,SHIPPED,,paypal,1817 Oak Ave,Special delivery instructions,
ORD_00634,634,97,CUST_0097,2023-11-13,2023-09-02T00:43:00.000Z,PROD_096,72,1,3,317.43,171.37,173.45,336.03,0.00,30.15,19.80,pending,CANCELLED,debit_card,1177 Pine Rd,,
ORD_00635,635,39,CUST_0039,2023-05-20,2023-06-08T23:14:00.000Z,PROD_119,114,4,4,107.55,290.09,816.02,174.30,8.37,50.27,33.29,SHIPPED,pending,paypal,8617 Oak Ave,Special delivery instructions,TRK201290
ORD_00636,636,407,CUST_0407,2023-07-09,,PROD_140,12,5,2,391.37,330.76,470.46,442.29,15.36,33.62,0.00,pending,returned,credit_card,5759 Oak Ave,,
ORD_00637,637,350,CUST_0350,9/18/2023,2023-08-09T01:27:00.000Z,PROD_182,125,6,3,432.74,205.54,565.04,482.62,13.57,11.64,0.00,,returned,bank_transfer,5893 Main St,Special delivery instructions,TRK137866
ORD_00638,638,129,CUST_0129,5/18/2023,2023-10-08T03:16:00.000Z,PROD_195,9,6,5,454.37,185.75,258.45,801.46,24.68,22.92,13.11,processing,delivered,cash,59 Oak Ave,,TRK192699
ORD_00639,639,294,CUST_0294,2023-09-27,2023-08-12T21:20:00.000Z,PROD_007,18,7,4,279.50,71.53,776.84,557.00,0.00,24.19,0.00,CANCELLED,CANCELLED,paypal,3703 Main St,,TRK725193
ORD_00640,640,185,CUST_0185,8/7/2023,,PROD_079,103,10,5,293.14,34.06,221.30,607.50,24.80,41.71,7.24,,delivered,bank_transfer,8757 Pine Rd,Special delivery instructions,TRK545448
ORD_00641,641,417,CUST_0417,7/25/2023,2023-04-01T13:51:00.000Z,PROD_092,171,2,2,507.85,282.92,146.50,310.88,14.53,30.82,27.68,delivered,SHIPPED,cash,6500 Main St,,TRK718374
ORD_00642,642,425,CUST_0425,5/20/2023,2023-08-04T04:23:00.000Z,PROD_185,186,6,1,332.71,344.67,594.75,741.44,21.13,24.33,0.00,SHIPPED,,bank_transfer,7415 Main St,,TRK921458
ORD_00643,643,405,CUST_0405,2023-03-26,2023-09-22T00:52:00.000Z,PROD_186,171,10,2,155.74,372.49,711.35,242.58,0.00,4.73,32.63,CANCELLED,pending,bank_transfer,2847 Oak Ave,Special delivery instructions,TRK261677
ORD_00644,644,311,CUST_0311,2023-12-07,2023-07-22T07:47:00.000Z,PROD_137,172,6,4,405.38,344.14,684.51,726.46,23.31,43.01,0.00,,returned,bank_transfer,5638 Oak Ave,Special delivery instructions,
ORD_00645,645,338,CUST_0338,6/14/2023,,PROD_080,41,9,3,186.22,25.46,1013.73,814.50,0.00,18.90,46.81,processing,,cash,6991 Main St,,
ORD_00646,646,490,CUST_0490,,2023-03-03T16:00:00.000Z,PROD_015,70,9,5,448.90,227.06,635.69,715.36,0.00,30.75,11.47,CANCELLED,,bank_transfer,6224 Main St,,TRK479473
